X1,Name,judge_country,number,segment,skater,skater_country,TSS
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Short,Hubbell/Donohue,USA,76.2
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Short,Hubbell/Donohue,USA,76.5
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Short,Hubbell/Donohue,USA,76.8
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Short,Smart/Diaz,ESP,62.5
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Short,Smart/Diaz,ESP,58.9
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Short,Smart/Diaz,ESP,62.9
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Short,Smart/Diaz,ESP,63.2
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Short,Smart/Diaz,ESP,64.7
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Short,Smart/Diaz,ESP,70.5
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Short,Smart/Diaz,ESP,67
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Short,Smart/Diaz,ESP,69
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Short,Smart/Diaz,ESP,61.5
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Short,Hawayek/Baker,USA,62.5
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Short,Hawayek/Baker,USA,58.9
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Short,Hawayek/Baker,USA,62.9
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Short,Hawayek/Baker,USA,63.2
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Short,Hawayek/Baker,USA,64.7
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Short,Hawayek/Baker,USA,70.5
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Short,Hawayek/Baker,USA,67
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Short,Hawayek/Baker,USA,69
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Short,Hawayek/Baker,USA,61.5
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Short,Loboda/Drozd,RUS,64
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Short,Loboda/Drozd,RUS,62.9
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Short,Loboda/Drozd,RUS,57.9
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Short,Loboda/Drozd,RUS,57.1
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Short,Loboda/Drozd,RUS,63.9
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Short,Loboda/Drozd,RUS,66.7
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Short,Loboda/Drozd,RUS,65.6
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Short,Loboda/Drozd,RUS,59.1
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Short,Loboda/Drozd,RUS,65.5
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Short,Soucisse/Firus,CAN,57.1
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Short,Soucisse/Firus,CAN,53.5
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Short,Soucisse/Firus,CAN,58.5
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Short,Soucisse/Firus,CAN,54.3
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Short,Soucisse/Firus,CAN,58.9
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Short,Soucisse/Firus,CAN,60.7
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Short,Soucisse/Firus,CAN,58.9
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Short,Soucisse/Firus,CAN,58.3
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Short,Soucisse/Firus,CAN,57.7
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Short,Lorenz/Polizoakis,GER,55.3
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Short,Lorenz/Polizoakis,GER,55.7
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Short,Lorenz/Polizoakis,GER,56.2
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Short,Lorenz/Polizoakis,GER,55.6
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Short,Lorenz/Polizoakis,GER,60.1
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Short,Lorenz/Polizoakis,GER,59.1
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Short,Lorenz/Polizoakis,GER,56.8
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Short,Lorenz/Polizoakis,GER,56
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Short,Lorenz/Polizoakis,GER,54
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Short,Kaliszek/Spodyriev,POL,55.6
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Short,Kaliszek/Spodyriev,POL,55.5
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Short,Kaliszek/Spodyriev,POL,55.8
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Short,Kaliszek/Spodyriev,POL,52
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Short,Kaliszek/Spodyriev,POL,57.5
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Short,Kaliszek/Spodyriev,POL,54.6
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Short,Kaliszek/Spodyriev,POL,56.6
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Short,Kaliszek/Spodyriev,POL,54.9
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Short,Kaliszek/Spodyriev,POL,58.3
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Short,Agafonova/Ucar,TUR,54.8
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Short,Agafonova/Ucar,TUR,59.3
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Short,Agafonova/Ucar,TUR,53.1
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Short,Agafonova/Ucar,TUR,55.4
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Short,Agafonova/Ucar,TUR,55.2
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Short,Agafonova/Ucar,TUR,56.5
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Short,Agafonova/Ucar,TUR,55.3
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Short,Agafonova/Ucar,TUR,52.6
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Short,Agafonova/Ucar,TUR,51.4
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Free,Virtue/Moir,CAN,117.2
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Free,Virtue/Moir,CAN,115.5
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Free,Virtue/Moir,CAN,120.2
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Free,Virtue/Moir,CAN,114.5
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Free,Virtue/Moir,CAN,118.3
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Free,Virtue/Moir,CAN,118.3
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Free,Virtue/Moir,CAN,115.2
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Free,Virtue/Moir,CAN,114.9
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Free,Virtue/Moir,CAN,119.9
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Free,Hubbell/Donohue,USA,112.4
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Free,Hubbell/Donohue,USA,114.3
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Free,Hubbell/Donohue,USA,111.6
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Free,Hubbell/Donohue,USA,114.6
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Free,Hubbell/Donohue,USA,109.4
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Free,Hubbell/Donohue,USA,116.1
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Free,Hubbell/Donohue,USA,116.3
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Free,Hubbell/Donohue,USA,114.8
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Free,Hubbell/Donohue,USA,111.3
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Free,Weaver/Poje,CAN,114.1
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Free,Weaver/Poje,CAN,106.9
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Free,Weaver/Poje,CAN,117.7
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Free,Weaver/Poje,CAN,107.8
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Free,Weaver/Poje,CAN,114.1
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Free,Weaver/Poje,CAN,110.4
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Free,Weaver/Poje,CAN,112.7
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Free,Weaver/Poje,CAN,112.5
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Free,Weaver/Poje,CAN,114.8
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Free,Hawayek/Baker,USA,98.1
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Free,Hawayek/Baker,USA,106.8
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Free,Hawayek/Baker,USA,101.8
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Free,Hawayek/Baker,USA,101.7
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Free,Hawayek/Baker,USA,106.9
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Free,Hawayek/Baker,USA,101
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Free,Hawayek/Baker,USA,103.8
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Free,Hawayek/Baker,USA,101.5
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Free,Hawayek/Baker,USA,97.8
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Free,Loboda/Drozd,RUS,88.5
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Free,Loboda/Drozd,RUS,92.5
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Free,Loboda/Drozd,RUS,91.7
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Free,Loboda/Drozd,RUS,84.5
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Free,Loboda/Drozd,RUS,92.7
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Free,Loboda/Drozd,RUS,98.7
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Free,Loboda/Drozd,RUS,99.5
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Free,Loboda/Drozd,RUS,88.3
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Free,Loboda/Drozd,RUS,97.4
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Free,Soucisse/Firus,CAN,93.6
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Free,Soucisse/Firus,CAN,87.8
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Free,Soucisse/Firus,CAN,95.6
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Free,Soucisse/Firus,CAN,91.4
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Free,Soucisse/Firus,CAN,93.9
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Free,Soucisse/Firus,CAN,93.1
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Free,Soucisse/Firus,CAN,93.1
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Free,Soucisse/Firus,CAN,94
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Free,Soucisse/Firus,CAN,89.6
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Free,Smart/Diaz,ESP,87.6
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Free,Smart/Diaz,ESP,87.7
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Free,Smart/Diaz,ESP,89.4
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Free,Smart/Diaz,ESP,91.5
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Free,Smart/Diaz,ESP,89.5
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Free,Smart/Diaz,ESP,90.8
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Free,Smart/Diaz,ESP,86.2
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Free,Smart/Diaz,ESP,84.5
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Free,Smart/Diaz,ESP,88.2
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Free,Lorenz/Polizoakis,GER,91.7
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Free,Lorenz/Polizoakis,GER,87
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Free,Lorenz/Polizoakis,GER,88.8
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Free,Lorenz/Polizoakis,GER,87.7
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Free,Lorenz/Polizoakis,GER,91.8
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Free,Lorenz/Polizoakis,GER,89.6
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Free,Lorenz/Polizoakis,GER,96
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Free,Lorenz/Polizoakis,GER,90.5
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Free,Lorenz/Polizoakis,GER,81.2
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Free,Kaliszek/Spodyriev,POL,85.8
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Free,Kaliszek/Spodyriev,POL,87.1
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Free,Kaliszek/Spodyriev,POL,87
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Free,Kaliszek/Spodyriev,POL,81.3
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Free,Kaliszek/Spodyriev,POL,87.3
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Free,Kaliszek/Spodyriev,POL,94.2
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Free,Kaliszek/Spodyriev,POL,92.4
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Free,Kaliszek/Spodyriev,POL,90
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Free,Kaliszek/Spodyriev,POL,95.7
300,Kerstin KIMMINUS,GER,1,2017 Grand Prix SCI Ice Dance Free,Agafonova/Ucar,TUR,80.6
36,Tanay OZKAN,TUR,2,2017 Grand Prix SCI Ice Dance Free,Agafonova/Ucar,TUR,91
384,Nicole LEBLANC-RICHARD,CAN,3,2017 Grand Prix SCI Ice Dance Free,Agafonova/Ucar,TUR,84
305,Sharon ROGERS,USA,4,2017 Grand Prix SCI Ice Dance Free,Agafonova/Ucar,TUR,85.3
449,Massimo ORLANDINI,ITA,5,2017 Grand Prix SCI Ice Dance Free,Agafonova/Ucar,TUR,82.8
156,Angelique CLYDE-SMITH,AUS,6,2017 Grand Prix SCI Ice Dance Free,Agafonova/Ucar,TUR,86.6
510,Lolita LABUNSKAIYA,RUS,7,2017 Grand Prix SCI Ice Dance Free,Agafonova/Ucar,TUR,89.3
345,Marta OLOZAGARRE,ESP,8,2017 Grand Prix SCI Ice Dance Free,Agafonova/Ucar,TUR,87
440,Malgorzata SOBKOW,POL,9,2017 Grand Prix SCI Ice Dance Free,Agafonova/Ucar,TUR,86.9
5,Alexandre GOROJDANOV,BLR,1,2017 Grand Prix RCM Ice Dance Short,Shibutani/Shibutani,USA,74.3
612,Ece ESEN,TUR,2,2017 Grand Prix RCM Ice Dance Short,Shibutani/Shibutani,USA,85.8
380,Maira ABASOVA,RUS,3,2017 Grand Prix RCM Ice Dance Short,Shibutani/Shibutani,USA,78.1
328,Jezabel DABOUIS,FRA,4,2017 Grand Prix RCM Ice Dance Short,Shibutani/Shibutani,USA,75.5
261,Karen BUTCHER,CAN,5,2017 Grand Prix RCM Ice Dance Short,Shibutani/Shibutani,USA,77.8
122,John MILLIER,USA,6,2017 Grand Prix RCM Ice Dance Short,Shibutani/Shibutani,USA,78
238,Simona SPALLUTO,ITA,7,2017 Grand Prix RCM Ice Dance Short,Shibutani/Shibutani,USA,80.5
45,Richard KOSINA,CZE,8,2017 Grand Prix RCM Ice Dance Short,Shibutani/Shibutani,USA,76.6
105,Anna KANTOR,ISR,9,2017 Grand Prix RCM Ice Dance Short,Shibutani/Shibutani,USA,78.8
5,Alexandre GOROJDANOV,BLR,1,2017 Grand Prix RCM Ice Dance Short,Bobrova/Soloviev,RUS,78.2
612,Ece ESEN,TUR,2,2017 Grand Prix RCM Ice Dance Short,Bobrova/Soloviev,RUS,77.4
380,Maira ABASOVA,RUS,3,2017 Grand Prix RCM Ice Dance Short,Bobrova/Soloviev,RUS,78.9
328,Jezabel DABOUIS,FRA,4,2017 Grand Prix RCM Ice Dance Short,Bobrova/Soloviev,RUS,74.5
261,Karen BUTCHER,CAN,5,2017 Grand Prix RCM Ice Dance Short,Bobrova/Soloviev,RUS,76.8
122,John MILLIER,USA,6,2017 Grand Prix RCM Ice Dance Short,Bobrova/Soloviev,RUS,72.5
238,Simona SPALLUTO,ITA,7,2017 Grand Prix RCM Ice Dance Short,Bobrova/Soloviev,RUS,73.9
45,Richard KOSINA,CZE,8,2017 Grand Prix RCM Ice Dance Short,Bobrova/Soloviev,RUS,77.2
105,Anna KANTOR,ISR,9,2017 Grand Prix RCM Ice Dance Short,Bobrova/Soloviev,RUS,76.8
5,Alexandre GOROJDANOV,BLR,1,2017 Grand Prix RCM Ice Dance Short,Stepanova/Bukin,RUS,69.7
612,Ece ESEN,TUR,2,2017 Grand Prix RCM Ice Dance Short,Stepanova/Bukin,RUS,69.4
380,Maira ABASOVA,RUS,3,2017 Grand Prix RCM Ice Dance Short,Stepanova/Bukin,RUS,74
328,Jezabel DABOUIS,FRA,4,2017 Grand Prix RCM Ice Dance Short,Stepanova/Bukin,RUS,70.8
261,Karen BUTCHER,CAN,5,2017 Grand Prix RCM Ice Dance Short,Stepanova/Bukin,RUS,72.2
122,John MILLIER,USA,6,2017 Grand Prix RCM Ice Dance Short,Stepanova/Bukin,RUS,72.1
238,Simona SPALLUTO,ITA,7,2017 Grand Prix RCM Ice Dance Short,Stepanova/Bukin,RUS,66.8
45,Richard KOSINA,CZE,8,2017 Grand Prix RCM Ice Dance Short,Stepanova/Bukin,RUS,73.8
105,Anna KANTOR,ISR,9,2017 Grand Prix RCM Ice Dance Short,Stepanova/Bukin,RUS,72
5,Alexandre GOROJDANOV,BLR,1,2017 Grand Prix RCM Ice Dance Short,Gilles/Poirier,CAN,66.9
612,Ece ESEN,TUR,2,2017 Grand Prix RCM Ice Dance Short,Gilles/Poirier,CAN,69
380,Maira ABASOVA,RUS,3,2017 Grand Prix RCM Ice Dance Short,Gilles/Poirier,CAN,69.6
328,Jezabel DABOUIS,FRA,4,2017 Grand Prix RCM Ice Dance Short,Gilles/Poirier,CAN,70.2
261,Karen BUTCHER,CAN,5,2017 Grand Prix RCM Ice Dance Short,Gilles/Poirier,CAN,72.3
122,John MILLIER,USA,6,2017 Grand Prix RCM Ice Dance Short,Gilles/Poirier,CAN,68.6
238,Simona SPALLUTO,ITA,7,2017 Grand Prix RCM Ice Dance Short,Gilles/Poirier,CAN,70.9
45,Richard KOSINA,CZE,8,2017 Grand Prix RCM Ice Dance Short,Gilles/Poirier,CAN,69.3
105,Anna KANTOR,ISR,9,2017 Grand Prix RCM Ice Dance Short,Gilles/Poirier,CAN,70.1
5,Alexandre GOROJDANOV,BLR,1,2017 Grand Prix RCM Ice Dance Short,Guignard/Fabbri,ITA,71.3
612,Ece ESEN,TUR,2,2017 Grand Prix RCM Ice Dance Short,Guignard/Fabbri,ITA,68.6
380,Maira ABASOVA,RUS,3,2017 Grand Prix RCM Ice Dance Short,Guignard/Fabbri,ITA,66.8
328,Jezabel DABOUIS,FRA,4,2017 Grand Prix RCM Ice Dance Short,Guignard/Fabbri,ITA,68.4
261,Karen BUTCHER,CAN,5,2017 Grand Prix RCM Ice Dance Short,Guignard/Fabbri,ITA,65.8
122,John MILLIER,USA,6,2017 Grand Prix RCM Ice Dance Short,Guignard/Fabbri,ITA,69.7
238,Simona SPALLUTO,ITA,7,2017 Grand Prix RCM Ice Dance Short,Guignard/Fabbri,ITA,71.9
45,Richard KOSINA,CZE,8,2017 Grand Prix RCM Ice Dance Short,Guignard/Fabbri,ITA,68.8
105,Anna KANTOR,ISR,9,2017 Grand Prix RCM Ice Dance Short,Guignard/Fabbri,ITA,68
5,Alexandre GOROJDANOV,BLR,1,2017 Grand Prix RCM Ice Dance Short,Popova/Mozgov,RUS,65.3
612,Ece ESEN,TUR,2,2017 Grand Prix RCM Ice Dance Short,Popova/Mozgov,RUS,65.7
380,Maira ABASOVA,RUS,3,2017 Grand Prix RCM Ice Dance Short,Popova/Mozgov,RUS,66
328,Jezabel DABOUIS,FRA,4,2017 Grand Prix RCM Ice Dance Short,Popova/Mozgov,RUS,62.1
261,Karen BUTCHER,CAN,5,2017 Grand Prix RCM Ice Dance Short,Popova/Mozgov,RUS,63.7
122,John MILLIER,USA,6,2017 Grand Prix RCM Ice Dance Short,Popova/Mozgov,RUS,60.8
238,Simona SPALLUTO,ITA,7,2017 Grand Prix RCM Ice Dance Short,Popova/Mozgov,RUS,62
45,Richard KOSINA,CZE,8,2017 Grand Prix RCM Ice Dance Short,Popova/Mozgov,RUS,66.2
105,Anna KANTOR,ISR,9,2017 Grand Prix RCM Ice Dance Short,Popova/Mozgov,RUS,64.3
5,Alexandre GOROJDANOV,BLR,1,2017 Grand Prix RCM Ice Dance Short,Parsons/Parsons,USA,59.7
612,Ece ESEN,TUR,2,2017 Grand Prix RCM Ice Dance Short,Parsons/Parsons,USA,61.7
380,Maira ABASOVA,RUS,3,2017 Grand Prix RCM Ice Dance Short,Parsons/Parsons,USA,60.7
328,Jezabel DABOUIS,FRA,4,2017 Grand Prix RCM Ice Dance Short,Parsons/Parsons,USA,61.6
261,Karen BUTCHER,CAN,5,2017 Grand Prix RCM Ice Dance Short,Parsons/Parsons,USA,58.1
122,John MILLIER,USA,6,2017 Grand Prix RCM Ice Dance Short,Parsons/Parsons,USA,59.5
238,Simona SPALLUTO,ITA,7,2017 Grand Prix RCM Ice Dance Short,Parsons/Parsons,USA,54.8
45,Richard KOSINA,CZE,8,2017 Grand Prix RCM Ice Dance Short,Parsons/Parsons,USA,60.1
105,Anna KANTOR,ISR,9,2017 Grand Prix RCM Ice Dance Short,Parsons/Parsons,USA,58.9
5,Alexandre GOROJDANOV,BLR,1,2017 Grand Prix RCM Ice Dance Short,Lauriault/Le Gac,FRA,53.4
612,Ece ESEN,TUR,2,2017 Grand Prix RCM Ice Dance Short,Lauriault/Le Gac,FRA,58.7
380,Maira ABASOVA,RUS,3,2017 Grand Prix RCM Ice Dance Short,Lauriault/Le Gac,FRA,54.7
328,Jezabel DABOUIS,FRA,4,2017 Grand Prix RCM Ice Dance Short,Lauriault/Le Gac,FRA,58.9
261,Karen BUTCHER,CAN,5,2017 Grand Prix RCM Ice Dance Short,Lauriault/Le Gac,FRA,56.5
122,John MILLIER,USA,6,2017 Grand Prix RCM Ice Dance Short,Lauriault/Le Gac,FRA,58.5
238,Simona SPALLUTO,ITA,7,2017 Grand Prix RCM Ice Dance Short,Lauriault/Le Gac,FRA,52.4
45,Richard KOSINA,CZE,8,2017 Grand Prix RCM Ice Dance Short,Lauriault/Le Gac,FRA,53.7
105,Anna KANTOR,ISR,9,2017 Grand Prix RCM Ice Dance Short,Lauriault/Le Gac,FRA,54.7
5,Alexandre GOROJDANOV,BLR,1,2017 Grand Prix RCM Ice Dance Short,Kuzmichova/Sinicyn,CZE,53.3
612,Ece ESEN,TUR,2,2017 Grand Prix RCM Ice Dance Short,Kuzmichova/Sinicyn,CZE,57.9
380,Maira ABASOVA,RUS,3,2017 Grand Prix RCM Ice Dance Short,Kuzmichova/Sinicyn,CZE,57.9
328,Jezabel DABOUIS,FRA,4,2017 Grand Prix RCM Ice Dance Short,Kuzmichova/Sinicyn,CZE,53
261,Karen BUTCHER,CAN,5,2017 Grand Prix RCM Ice Dance Short,Kuzmichova/Sinicyn,CZE,52.3
122,John MILLIER,USA,6,2017 Grand Prix RCM Ice Dance Short,Kuzmichova/Sinicyn,CZE,53.7
238,Simona SPALLUTO,ITA,7,2017 Grand Prix RCM Ice Dance Short,Kuzmichova/Sinicyn,CZE,49.9
